"F_ID","F_SKILL_ID","F_ALIAS"
127862,113557,Commercial real estate
113557,113557,商业地产
127863,113558,Overseas real estate
113558,113558,海外地产
127864,113559,Industrial real estate
113559,113559,产业地产
127865,113560,Urban Renewal Project
113560,113560,旧改项目
127866,113561,Hotel Apartment
113561,113561,酒店公寓
127867,113562,Residential Real Estate
113562,113562,住宅地产
127868,113564,Green Building
113564,113564,绿色建筑
127869,113565,Prefabricated Buildings
113565,113565,装配式建筑
127870,113566,Agricultural buildings
113566,113566,农业建筑
127871,113567,Historic buildings
113567,113567,历史建筑
127872,113568,High-rise buildings
113568,113568,高层建筑
127873,113569,Public buildings
113569,113569,公共建筑
127874,113570,Intelligent Buildings
113570,113570,智能建筑
127875,113572,Shengjimiaosuan
113572,113572,神机妙算
113573,113573,ArchiCAD
127877,113574,TArch
113574,113574,天正
127878,113575,Luban Software
113575,113575,鲁班
127879,113576,Glodon
113576,113576,广联达
113577,113577,Tekla
113578,113578,DIALux
113579,113579,Revit
127883,113580,THSWARE
113580,113580,斯维尔
127884,113581,Pinming
113581,113581,品茗
113582,113582,PKPM
113583,113583,Navisworks
127887,113585,Level 2 Registered Fire Engineer
113585,113585,二级注册消防工程师
127888,113586,Level 1 Registered Structural Engineer
113586,113586,一级注册结构工程师
127889,113587,Level 1 Registered Architect
113587,113587,一级注册建筑师
127890,113588,Construction worker certificate
113588,113588,施工员证
127891,113589,Level 2 Construction Engineer
113589,113589,二级建造师
127892,113590,Cost Estimator Certificate
113590,113590,造价员证
127893,113591,Building firefighters
113591,113591,建（构）筑物消防员
127894,113592,Professional qualification certificate for data clerk
113592,113592,资料员职业资格证
127895,113593,Level 1 Registered Fire Engineer
113593,113593,一级注册消防工程师
127896,113594,Level 1 cost engineer
113594,113594,一级造价工程师
127897,113595,Safety officer qualification certificate
113595,113595,安全员资格证
127898,113596,Level 2 Registered Structural Engineer
113596,113596,二级注册结构工程师
127899,113597,Level 2 Registered Architect
113597,113597,二级注册建筑师
127900,113598,Level 1 construction engineer
113598,113598,一级建造师
127901,113599,Registered Supervision Engineer
113599,113599,注册监理工程师
127902,113600,Registered Urban Planner
113600,113600,注册城乡规划师
127903,113601,Level 2 Cost Engineer
113601,113601,二级造价工程师
127904,113604,Full - scale Real estate planning
113604,113604,地产全案策划
127905,113605,Real estate investment planning
113605,113605,地产招商策划
127906,113606,Real estate advertising planning
113606,113606,地产广告策划
127907,113608,Industrial real estate
113608,113608,工业地产
127908,113609,Office real estate
113609,113609,办公地产
127909,113610,Cultural and Tourism Real Estate
113610,113610,文旅地产
127910,113611,Complex
113611,113611,综合体
127911,113612,Commercial real estate
113612,113612,商业地产
127912,113613,Overseas real estate
113613,113613,海外地产
127913,113614,Industrial real estate
113614,113614,产业地产
127914,113615,Urban Renewal Project
113615,113615,旧改项目
127915,113616,Hotel Apartment
113616,113616,酒店公寓
127916,113617,Residential Real Estate
113617,113617,住宅地产
127917,113620,Credit Mark
113620,113620,资信标
127918,113621,Property bidding
113621,113621,物业招投标
127919,113622,Technical Standard
113622,113622,技术标
127920,113623,Electronic Label
113623,113623,电子标
127921,113624,Business logo
113624,113624,商务标
127922,113625,Economic Standard
113625,113625,经济标
127923,113627,Investment expansion
113627,113627,投资拓展
127924,113628,Real estate planning
113628,113628,地产策划
127925,113629,Permitting & Approval
113629,113629,报批报建
127926,113630,Real estate appraisal
113630,113630,地产评估
127927,113632,Industrial real estate
113632,113632,工业地产
127928,113633,Office real estate
113633,113633,办公地产
127929,113634,Cultural and Tourism Real Estate
113634,113634,文旅地产
127930,113635,Complex
113635,113635,综合体
127931,113636,Commercial real estate
113636,113636,商业地产
127932,113637,Overseas real estate
113637,113637,海外地产
127933,113638,Industrial real estate
113638,113638,产业地产
127934,113639,Urban Renewal Project
113639,113639,旧改项目
127935,113640,Hotel Apartment
113640,113640,酒店公寓
127936,113641,Residential Real Estate
113641,113641,住宅地产
127937,113643,Green Building
113643,113643,绿色建筑
127938,113644,Prefabricated Buildings
113644,113644,装配式建筑
127939,113645,Agricultural buildings
113645,113645,农业建筑
127940,113646,Historic buildings
113646,113646,历史建筑
127941,113647,High-rise buildings
113647,113647,高层建筑
127942,113648,Public buildings
113648,113648,公共建筑
127943,113649,Intelligent Buildings
113649,113649,智能建筑
127944,113651,Shengjimiaosuan
113651,113651,神机妙算
127945,113652,Glodon
113652,113652,广联达
127946,113654,Level 2 Registered Fire Engineer
113654,113654,二级注册消防工程师
127947,113655,Level 1 Registered Structural Engineer
113655,113655,一级注册结构工程师
127948,113656,Level 1 Registered Architect
113656,113656,一级注册建筑师
127949,113657,Construction worker certificate
113657,113657,施工员证
127950,113658,Level 2 Construction Engineer
113658,113658,二级建造师
127951,113659,Cost Estimator Certificate
113659,113659,造价员证
127952,113660,Building firefighters
113660,113660,建（构）筑物消防员
127953,113661,Professional qualification certificate for data clerk
113661,113661,资料员职业资格证
127954,113662,Level 1 Registered Fire Engineer
113662,113662,一级注册消防工程师
127955,113663,Level 1 cost engineer
113663,113663,一级造价工程师
127956,113664,Safety officer qualification certificate
113664,113664,安全员资格证
127957,113665,Level 2 Registered Structural Engineer
113665,113665,二级注册结构工程师
127958,113666,Level 2 Registered Architect
113666,113666,二级注册建筑师
127959,113667,Level 1 construction engineer
113667,113667,一级建造师
127960,113668,Registered Supervision Engineer
113668,113668,注册监理工程师
127961,113669,Registered Urban Planner
113669,113669,注册城乡规划师
127962,113670,Level 2 Cost Engineer
113670,113670,二级造价工程师
127963,113741,Anime Anchor
113741,113741,二次元主播
127964,113742,E-commerce anchor
113742,113742,电商主播
127965,113743,Food anchor
113743,113743,美食主播
127966,113744,Talent anchor
113744,113744,才艺主播
127967,113745,Beauty anchor
113745,113745,美妆主播
127968,113746,Game Streamer
113746,113746,游戏主播
127969,113748,Fashion anchor
113748,113748,穿搭主播
127970,113749,Outdoor Anchor
113749,113749,户外主播
127971,113751,MC Anchor
113751,113751,MC主播
127972,113752,Pet Anchor
113752,113752,宠物主播
127973,113755,Teaching anchor
113755,113755,教学主播
127974,113756,Fitness anchor
113756,113756,健身主播
113761,113761,Premiere
113762,113762,AE
127977,113764,Audio Editing
113764,113764,音频剪辑
127978,113765,Video Editing
113765,113765,视频剪辑
113768,113768,PhotoShop
113769,113769,Premiere
113770,113770,AE
127982,113772,Post-production
113772,113772,后期制作
127983,113773,Film and TV Production
113773,113773,影视制作
127984,113775,Explosion VFX
113775,113775,爆破特效
127985,113776,Virtual special effects
113776,113776,虚拟特效
127986,113777,Practical VFX
113777,113777,固体特效
127987,113778,Natural VFX
113778,113778,自然特效
113781,113781,Nuendo
113782,113782,Premiere
113783,113783,AE
127991,113785,Video Color Grading
113785,113785,影片调色
127992,113786,Video Editing
113786,113786,视频编辑
127993,113787,Subtitle production
113787,113787,字幕制作
127994,113789,Explosion VFX
113789,113789,爆破特效
127995,113790,Virtual special effects
113790,113790,虚拟特效
127996,113791,Practical VFX
113791,113791,固体特效
127997,113792,Natural VFX
113792,113792,自然特效
127998,113795,Film and television planning
113795,113795,影视策划
127999,113796,Film and TV Production
113796,113796,影视制作
128000,113798,TV series director
113798,113798,电视剧导演
128001,113799,Documentary Director
113799,113799,纪录片导演
128002,113800,Promotional video director
113800,113800,宣传片导演
128003,113801,Animation Director
113801,113801,动画导演
128004,113802,Short video director
113802,113802,短视频导演
128005,113804,E-sports program Writer - Director
113804,113804,电竞节目编导
128006,113805,Music Program Writer - Director
113805,113805,音乐节目编导
128007,113806,TV Program Writer - Director
113806,113806,节目编导
128008,113808,Assistant Director
113808,113808,导演助理
128009,113809,Assistant Writer - Director
113809,113809,编导助理
128010,113810,Writer - Director
113810,113810,编导
128011,113811,Director
113811,113811,导演
128012,113814,T-stage model
113814,113814,T台模特
128013,113815,Children's Model
113815,113815,少儿模特
128014,113816,Graphic Model
113816,113816,平面模特
128015,113817,Taobao Model
113817,113817,淘宝模特
128016,113818,Fitting Model
113818,113818,试衣模特
128017,113819,Beauty Model
113819,113819,美妆模特
128018,113820,Women's Wear model
113820,113820,女装模特
128019,113821,Men's Wear Model
113821,113821,男装模特
128020,113822,Dance Model
113822,113822,舞蹈模特
128021,113823,Online Shoot Model
113823,113823,网拍模特
128022,113824,Jewelry Models
113824,113824,珠宝模特
128023,113826,Children's Theater actor
113826,113826,儿童剧演员
128024,113827,Theater actor
113827,113827,剧场演员
128025,113828,Crosstalk performer
113828,113828,相声演员
128026,113829,Stage actor
113829,113829,舞台剧演员
128027,113832,Children's Theater Writer
113832,113832,儿童剧编剧
128028,113833,Stage Playwright
113833,113833,话剧编剧
128029,113834,TV series writer
113834,113834,电视剧编剧
128030,113835,Short video screenwriter
113835,113835,短视频编剧
128031,113836,Comic Writer
113836,113836,漫画编剧
128032,113837,Script writer
113837,113837,剧本编剧
128033,113838,Theater Writer
113838,113838,戏剧编剧
128034,113839,Beauty Writer
113839,113839,美妆编剧
128035,113840,Animation Writer
113840,113840,动漫编剧
128036,113841,TV Program Writer
113841,113841,节目编剧
128037,113842,Children's Story Writer
113842,113842,儿童故事编剧
128038,113843,Game Writer
113843,113843,游戏编剧
128039,113844,Film Writer
113844,113844,电影编剧
128040,113845,Variety show writer
113845,113845,综艺编剧
113848,113848,DJ
128042,113849,Children's program host
113849,113849,少儿节目主持
128043,113850,TV Host
113850,113850,电视主持
128044,113851,Radio host
113851,113851,电台主持
128045,113852,Food Program Host
113852,113852,美食节目主持
128046,113853,Military program host
113853,113853,军事节目主持
128047,113854,Bilingual Host
113854,113854,双语主持
128048,113855,Car show host
113855,113855,汽车节目主持
128049,113856,TV shopping show host
113856,113856,电视购物节目主持
128050,113857,Conference Host
113857,113857,会议主持
128051,113858,Talk Show Host
113858,113858,访谈节目主持
128052,113859,Health program host
113859,113859,养生节目主持
128053,113860,Outdoor Host
113860,113860,外景主持
128054,113861,English Host
113861,113861,英语主持
128055,113864,Model Assistant
113864,113864,模特助理
128056,113865,Singer Assistant
113865,113865,歌手助理
128057,113866,Actor Assistant
